institucion,StartDate,EndDate,Status,IPAddress,Progress,Duration _in seconds_,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,X1,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X3_1,X3_2,X3_3,X3_4,X3_5,X3_6,X3_7,X3_8,X3_9,X3_10,X3_11,X3_10_TEXT,X4_1,X4_2,X4_3,X4_4,X4_5,X5,X6,X7_1,X8_1,X8_2,X8_3,X8_4,X8_5,X8_6,X8_7,X8_8,X8_9,X8_10,X8_11,X8_12,X8_13,X8_14,X8_15,X8_16,X8_17,X8_17_TEXT,X9_1,X9_2,X9_3,X9_4,X9_5,X9_6,X9_7,X9_8,X9_9,X9_10,X9_11,X9_12,X9_13,X9_14,X9_15,X10,X11,X12,X13,X14,X15,X16,X17_1,X17_2,X17_3,X17_4,X17_5,X17_6,X17_7,X17_8,X17_9,X17_10,X17_11,X17_11_TEXT,X18_1,X18_2,X18_3,X18_4,X18_5,X18_6,X18_7,X18_8,X18_9,X19_1,X19_2,X19_3,X19_4,X19_5,X19_6,X19_7,X19_8,X19_9,X19_9_TEXT,X20_1,X20_2,X20_3,X20_4,X20_5,X20_6,X20_6_TEXT,X21,X22,X23,X24,X25,X26,X27,X28,X29_1,X29_2,X29_3,X29_4,X29_5,X29_6,X29_7,X29_8,X29_9,X29_10,X29_10_TEXT,X30,X31,X32_1,X32_2,X32_3,X32_4,X33_1,X33_2,X33_3,X33_4,X33_5,X33_6,X33_7,X33_8,X33_9,X34,X35,X36_1,X36_2,X36_3,X37,X38_1,X38_2,X38_3,X38_4,X38_5,X38_6,X38_7,X38_8,X38_8_TEXT,X39_1,X40_1,X41_1,cat_universidad,cat_bachillerato,Cat,tipo_institucion,tipo_sostenimiento,tipo_ies,tipo_ub,CLAVE_IES,ENTIDAD,SOSTENIMIENTO,REGION,CLASIFICACION_911,Rango_finalizacion_minutos,despues_15_nov
UNIVERSIDAD VERACRUZANA,2025-11-26 10:23:42 UTC,2025-11-26 10:51:16 UTC,0,200.68.169.94,100,1654,2025-11-26 10:51:17 UTC,R_5f2BcUFDFNPWYzD,19.1681,-96.1836,anonymous,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,DeepSeek,0,1,0,0,0,3,2,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,3,5,6,6,6,2,4,2,2,2,4,1,2,1,1,5,5,1,3,3,1,0,0,0,0,0,0,0,1,0,0,1,Comparar cálculos matemáticas y físicos que realicé vs cálculos realizados con IA,2,3,2,2,2,1,2,4,5,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,2,3,1,0,0,0,0,0,0,0,0,0,,22,2,0,0,0,1,0,0,0,0,0,0,0,0,1,7,2,1,1,1,1,1,0,1,0,0,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS NAVALES,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS NAVALES,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS NAVALES,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,1
UNIVERSIDAD VERACRUZANA,2025-11-14 16:36:53 UTC,2025-11-14 16:46:59 UTC,0,148.226.203.209,100,606,2025-11-14 16:47:00 UTC,R_17NW07nQQZhgTUh,18.1367,-94.5041,anonymous,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,2,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,5,3,5,5,6,6,2,6,4,4,5,5,5,4,5,1,5,1,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,,1,1,0,0,0,0,,4,2,3,1,1,2,4,4,1,0,0,0,0,1,0,1,0,0,,20,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,0,1,1,0,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-26 13:55:50 UTC,2025-11-26 14:05:36 UTC,0,172.225.103.6,100,585,2025-11-26 14:05:36 UTC,R_373U1c3xrNc67zv,19.2858,-99.6525,anonymous,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,4,2,5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,5,5,5,5,5,5,6,6,6,5,4,6,5,5,5,6,5,5,2,3,2,1,1,0,0,1,0,0,0,1,0,0,0,,5,4,5,5,5,5,5,6,5,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,4,5,0,0,1,0,0,0,0,0,0,0,,22,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,1,1,0,1,1,1,1,0,1,0,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE DERECHO,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE DERECHO,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE DERECHO,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,1
UNIVERSIDAD VERACRUZANA,2025-11-10 17:33:26 UTC,2025-11-10 17:52:48 UTC,0,172.225.14.229,100,1162,2025-11-10 17:52:48 UTC,R_7kGNpfGI2ejk2gJ,19,-99,anonymous,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,1,0,0,4,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,1,5,1,1,0,0,0,0,0,0,0,1,0,0,,5,1,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,1,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,,22,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11,2,1,1,1,1,1,0,1,0,0,0,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE DERECHO,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE DERECHO,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE DERECHO,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-10 11:51:00 UTC,2025-11-10 12:09:00 UTC,0,187.210.70.66,100,1075,2025-11-10 12:09:00 UTC,R_77H9OA3TUwGlGCG,18.2384,-96.1388,anonymous,1,,,,,1,,,,,,,,,,,1,,Meta IA,1,1,,,,4,2,3,,,1,,,1,,,,,,1,,,,,,,3,3,5,5,5,5,5,5,3,3,4,5,4,3,4,5,4,3,5,1,1,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,1,,,1,,,5,2,3,1,1,1,2,3,1,1,,,,1,,,,,,18,5,1,,,,,,,,,,,,1,11,2,1,1,1,1,1,1,1,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE GRANDES MONTAÑAS,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE GRANDES MONTAÑAS,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE GRANDES MONTAÑAS,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-10 11:53:00 UTC,2025-11-10 12:13:00 UTC,0,187.210.70.66,100,1185,2025-11-10 12:13:00 UTC,R_1OlrENhdWrjs2YL,18.2384,-96.1388,anonymous,1,1,,,1,,,,,,,,,,,,1,,Meta AI,1,,,,,4,2,1,,,1,,,1,,1,,,,,,,,,,,1,3,5,5,4,5,5,5,1,5,3,1,1,1,1,5,5,1,5,1,3,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,3,1,1,2,1,4,1,1,,1,,,1,1,,,,19,1,1,,,,,,,,,,,,1,11,2,,1,1,1,1,,1,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE GRANDES MONTAÑAS,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE GRANDES MONTAÑAS,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE GRANDES MONTAÑAS,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-29 14:13:00 UTC,2025-10-29 14:25:00 UTC,0,189.201.4.17,100,730,2025-10-29 14:25:00 UTC,R_5uINttAfuzGeN45,19.3474,-99.1182,anonymous,1,,,,1,,,1,,,,,,,,,,,,,1,,,,4,2,5,,,1,,,,,,,,,,,,,,,,6,6,6,6,6,6,5,6,5,5,5,5,5,1,1,5,5,5,5,3,1,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,3,1,1,2,2,4,1,,1,,,,,,,,,19,1,,,1,,,,,,,,,,1,9,2,1,1,1,1,1,,1,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE NUTRICIÓN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NUTRICIÓN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NUTRICIÓN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-10 14:32:05 UTC,2025-11-10 14:50:00 UTC,0,45.188.126.174,100,1075,2025-11-10 14:50:01 UTC,R_7p0NTSxpWhhiFvb,20,-97,anonymous,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,5,5,4,3,4,1,3,4,3,3,2,2,2,1,4,4,3,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,,0,0,2,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,,19,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,1,2,0,0,1,1,0,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-26 15:59:17 UTC,2025-11-26 16:10:27 UTC,0,104.28.50.21,100,669,2025-11-26 16:10:27 UTC,R_5e3Uqi7GUBafaB1,19.4324,-99.1229,anonymous,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,2,7,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,5,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,,6,6,6,6,6,6,6,6,6,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,3,2,2,2,4,4,1,1,0,0,0,0,0,0,0,0,,18,2,0,0,1,0,0,0,0,0,0,0,0,0,1,9,2,1,1,1,1,1,0,1,0,1,1,1,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,"FACULTAD DE EDUCACIÓN FÍSICA, DEPORTE Y RECREACIÓN","VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE EDUCACIÓN FÍSICA, DEPORTE Y RECREACIÓN",,"VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE EDUCACIÓN FÍSICA, DEPORTE Y RECREACIÓN",Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,1
UNIVERSIDAD VERACRUZANA,2025-11-07 08:56:00 UTC,2025-11-07 09:03:00 UTC,0,148.226.188.23,100,431,2025-11-07 09:03:00 UTC,R_1oApduGJGV1SNAc,18.8502,-97.0945,anonymous,1,,,,1,,,1,,,,,,,,,,,,1,,,,,4,2,8,1,1,,1,,,,,,1,,,,,,,,,4,4,5,4,5,5,5,5,5,4,5,5,4,5,5,5,5,5,2,3,2,1,1,,,1,,1,,1,,,,,4,6,4,4,6,5,4,5,5,1,1,,1,,,,,,,,,,,,,,,,3,1,1,1,4,5,,1,,1,1,,1,,,,,19,2,,,1,,1,,1,1,,,,,,4,1,1,,,1,1,,1,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE INGENIERÍA MECÁNICA Y ELÉCTRICA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA MECÁNICA Y ELÉCTRICA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA MECÁNICA Y ELÉCTRICA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-26 10:47:16 UTC,2025-11-26 10:56:49 UTC,0,172.225.14.215,100,572,2025-11-26 10:56:49 UTC,R_17o4LQALBxpPljb,19.1155,-96.1161,anonymous,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,2,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,5,5,5,6,6,6,5,6,3,5,5,5,5,3,5,6,4,5,5,4,1,1,0,0,0,1,1,0,0,0,1,0,0,,5,5,5,5,5,5,5,5,5,1,0,1,0,1,1,0,1,0,,1,1,1,0,0,0,,5,3,3,1,1,2,4,4,1,1,0,0,1,1,1,0,0,0,,20,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,1,1,0,1,0,0,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS NAVALES,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS NAVALES,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS NAVALES,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,1
UNIVERSIDAD VERACRUZANA,2025-11-12 22:21:11 UTC,2025-11-12 22:37:31 UTC,0,201.123.25.89,100,980,2025-11-12 22:37:32 UTC,R_7qbbaMB6Z9vC2E7,19.1155,-96.1161,anonymous,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,5,3,5,4,5,5,3,3,3,5,4,5,4,2,5,5,4,5,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,4,4,1,0,0,0,0,0,0,0,0,0,,45,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,1,1,1,1,1,0,0,0,0,0,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE ARTES PLÁSTICAS,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ARTES PLÁSTICAS,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ARTES PLÁSTICAS,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-14 16:21:44 UTC,2025-11-14 16:28:00 UTC,0,189.148.133.49,100,375,2025-11-14 16:28:00 UTC,R_1QG4oIH3N9ReLfA,18.1317,-94.3965,anonymous,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,2,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,3,5,5,5,5,5,1,6,5,1,1,1,1,1,1,5,4,2,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,6,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,1,1,1,1,0,0,0,0,0,1,0,0,,22,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9,2,1,1,1,1,1,0,1,0,0,0,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE ENFERMERÍA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ENFERMERÍA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ENFERMERÍA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-10 20:44:13 UTC,2025-11-10 20:52:26 UTC,0,177.231.241.12,100,492,2025-11-10 20:52:26 UTC,R_3n52ak124slQIjn,20,-97,anonymous,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,4,4,5,6,4,5,3,5,4,4,3,4,4,2,3,5,5,5,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,,5,5,3,4,4,4,4,3,5,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,3,3,0,0,0,0,0,0,0,1,0,0,,19,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,1,0,1,0,0,0,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-07 11:57:00 UTC,2025-11-07 12:04:00 UTC,0,148.226.28.250,100,403,2025-11-07 12:04:00 UTC,R_50oq2529zjCZhru,19.4967,-96.8906,anonymous,1,,,,1,,,1,,,,,,,,,,,,1,,,,,2,2,3,,1,,,,,,,,,,,,,,,,,1,5,6,6,6,6,1,1,1,4,2,4,5,5,6,6,6,3,2,3,4,1,,1,,,,,,,,,,,5,6,4,6,6,6,6,6,4,1,,,,,,,,,,,,,,,,,,,1,1,2,1,3,5,,1,,,,,,,,,,18,3,,1,,,,,,,1,,,,,2,2,1,1,1,1,1,,,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE ESTADÍSTICA E INFORMÁTICA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ESTADÍSTICA E INFORMÁTICA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ESTADÍSTICA E INFORMÁTICA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-10 20:24:16 UTC,2025-11-10 20:35:09 UTC,0,201.153.166.100,100,653,2025-11-10 20:35:09 UTC,R_1gEn6ozxMw1CDU5,19,-96,anonymous,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,4,1,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,4,5,1,1,1,0,0,0,0,0,0,0,,29,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,1,1,1,1,0,0,0,1,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,DIRECCIÓN GENERAL DEL SISTEMA DE ENSEÑANZA ABIERTA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/DIRECCIÓN GENERAL DEL SISTEMA DE ENSEÑANZA ABIERTA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/DIRECCIÓN GENERAL DEL SISTEMA DE ENSEÑANZA ABIERTA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-29 14:53:00 UTC,2025-10-29 15:01:00 UTC,0,172.226.122.12,100,474,2025-10-29 15:01:00 UTC,R_3f6YZZjO83lQFZe,19.2858,-99.6525,anonymous,1,,,1,,,,1,,1,,,,,,,,,,,1,,,,4,2,3,,,,1,1,1,,,,,,,,,,,,,5,3,5,5,6,6,2,4,2,4,1,1,1,2,1,4,4,3,5,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,3,2,2,2,4,4,,,,,,,,,1,,,18,1,,,1,,,,,,,,,,1,9,2,1,1,1,1,1,,1,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE NUTRICIÓN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NUTRICIÓN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NUTRICIÓN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
